10967,0
10968,0
10969,0
10972,0
10978,0
10979,0
10980,0
10981,1
10982,0
10983,1
10984,0
10985,1
10986,0
10987,1
10988,0
10996,0
10997,0
10998,0
11000,0
11001,0
11002,0
11008,0
11009,0
11011,1
11012,0
11013,0
11015,0
11016,0
11017,0
11018,0
11019,0
11020,1
11021,1
11022,0
11025,0
11031,0
11032,0
11033,0
11034,0
11035,0
11036,0
11037,0
11038,0
11039,1
11040,0
11041,1
11053,0
11054,0
11055,0
11061,0
11062,0
11064,0
11065,0
11066,0
11067,0
11068,1
11069,0
11070,0
11071,0
11072,1
11073,1
11074,0
11075,0
11076,0
11078,0
11079,0
11080,0
11081,1
11082,0
11083,0
11084,0
11085,1
11086,0
11087,0
11088,0
11089,0
11090,1
11091,1
11092,1
11093,0
11094,0
11107,0
11108,0
11115,0
11117,0
11118,0
11119,0
11120,0
11121,0
11122,1
11123,0
11124,0
11125,0
11126,0
11127,0
11128,1
11129,0
11131,0
11132,0
11133,0
11134,0
11135,0
11136,0
11137,1
11138,0
11139,0
11140,0
11141,1
11144,0
11145,0
11146,0
11147,0
11148,0
11149,0
11150,1
11151,1
11152,1
11154,0
11155,0
11156,0
11157,0
11160,0
11161,0
11162,0
11163,0
11164,0
11165,0
11166,0
11170,0
11171,0
11172,0
11173,0
11174,0
11175,0
11176,1
11177,0
11178,1
11179,0
11180,0
11181,0
11182,0
11183,0
11184,0
11185,0
11186,0
11187,0
11188,0
11189,0
11190,0
11191,0
11194,1
11195,0
11198,0
11204,1
11205,0
11206,1
11207,1
11208,0
11209,1
11210,1
11211,0
11212,0
11213,0
11214,0
11215,0
11216,0
11217,0
11218,0
11219,0
11220,0
11223,0
11224,0
11225,0
11226,0
11227,0
11228,0
11229,0
11230,0
11231,0
11232,0
11233,0
11240,0
11241,1
11242,0
11243,0
11244,1
11247,0
11248,1
11249,0
11250,0
11253,0
11259,1
11260,1
11261,1
11262,0
11263,0
11264,0
11265,1
11266,0
11267,0
11268,0
11269,0
11270,0
11271,0
11272,0
11273,0
11274,1
11275,0
11276,0
11277,0
11278,0
11281,0
11282,0
11283,0
11284,0
11285,0
11286,0
11293,0
11295,0
11296,0
11297,0
11299,0
11300,0
11301,0
11302,1
11303,1
11304,0
11305,0
11306,1
11313,0
11314,1
11318,0
11319,1
11320,0
11321,0
11322,0
11323,0
11324,0
11325,0
11326,0
11327,0
11328,0
11329,0
11330,1
11331,0
11334,0
11335,0
11336,0
11337,0
11338,0
11339,0
11346,0
11348,0
11349,0
11350,1
11352,1
11353,0
11354,1
11355,1
11358,1
11359,1
11360,1
11361,1
11362,1
11363,0
11366,0
11367,0
11368,0
11369,1
11372,0
11373,0
11374,0
11375,0
11376,0
11377,0
11378,0
11380,0
11381,0
11385,0
11386,0
11387,0
11388,0
11389,0
11390,0
11391,0
11392,0
11399,0
11400,0
11402,0
11403,1
11404,0
11408,1
11411,1
11412,0
11413,0
11414,0
11415,0
11416,0
11419,0
11422,0
11423,0
11426,1
11427,0
11428,0
11429,0
11430,0
11431,0
11434,0
11438,0
11439,0
11440,0
11441,0
11442,0
11443,0
11444,0
11445,0
11446,0
11447,0
11448,0
11449,0
11450,0
11451,0
11452,0
11453,0
11455,0
11456,0
11457,1
11463,0
11464,0
11465,0
11466,0
11467,0
11468,0
11469,0
11470,1
11471,0
11472,0
11476,0
11477,0
11478,0
11479,0
11480,0
11481,0
11482,0
11483,0
11484,0
11486,0
11487,0
11488,0
11489,0
11490,0
11491,0
11492,0
11493,0
11494,0
11495,0
11496,0
11497,0
11498,0
11499,0
11500,0
11501,0
11502,0
11503,1
11504,0
11505,0
11506,0
11507,1
11508,1
11509,0
11510,1
11511,0
11512,0
11516,0
11517,0
11518,1
11519,1
11520,1
11521,1
11522,1
11523,0
11524,0
11527,0
11528,0
11529,0
11530,1
11531,0
11532,0
11533,0
11534,0
11535,0
11536,0
11537,0
11538,0
11539,1
11540,0
11541,0
11542,0
11543,0
11544,0
11545,0
11546,0
11547,0
11548,1
11549,0
11550,0
11551,0
11552,0
11553,0
11554,0
11555,0
11556,0
11557,1
11558,0
11559,0
11560,0
11561,0
11562,0
11563,0
11564,0
11565,0
11567,1
11568,0
11569,0
11570,0
11571,1
11572,0
11573,1
11574,0
11575,1
11576,0
11577,0
11582,0
11583,0
11584,0
11585,0
11586,0
11587,0
11588,0
11589,0
11590,1
11591,0
11592,0
11593,0
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,0
11602,0
11603,1
11604,0
11605,0
11606,0
11607,0
11608,0
11609,1
11610,1
11611,0
11612,0
11613,0
11614,0
11615,0
11616,0
11617,1
11618,0
11619,1
11620,0
11621,0
11622,0
11623,1
11624,1
11625,0
11626,0
11627,0
11628,0
11629,0
11630,1
11631,0
11632,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,0
11644,0
11645,0
11646,0
11647,0
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11655,0
11656,0
11657,0
11658,1
11659,0
11660,0
11661,0
11662,0
11663,0
11664,0
11665,0
11666,0
11667,0
11668,1
11669,0
11670,1
11671,1
11672,1
11673,0
11674,0
11675,1
11676,1
11677,0
11678,0
11679,0
11680,0
11681,0
11682,0
11683,0
11684,0
11685,0
11686,0
11687,0
11688,0
11689,0
11690,0
11691,0
11697,0
11698,0
11699,0
11700,0
11703,0
11704,0
11705,0
11706,0
11708,0
11709,0
11710,0
11711,0
11712,0
11713,1
11714,0
11715,0
11716,0
11717,1
11718,0
11719,0
11720,0
11721,1
11722,0
11723,0
11724,0
11725,1
11726,0
11727,0
11728,0
11729,0
11730,0
11731,1
11732,1
11733,0
11734,0
11735,0
11736,0
11737,0
11738,0
11739,1
11740,0
11741,0
11742,0
11743,0
11744,0
11750,0
11751,0
11752,0
11753,0
11759,0
11761,0
11762,0
11763,0
11764,0
11765,0
11766,0
11767,0
11768,1
11769,0
11770,0
11771,0
11772,0
11773,0
11774,0
11775,0
11776,1
11777,1
11778,1
11779,1
11780,1
11781,1
11782,0
11783,0
11784,0
11785,1
11786,1
11787,1
11788,0
11789,0
11790,0
11791,1
11792,0
11793,0
11794,0
11795,0
11796,0
11797,0
11803,0
11804,0
11805,0
11806,0
11807,0
11808,0
11812,0
11814,0
11815,0
11816,0
11817,1
11818,0
11819,0
11820,0
11821,1
11822,0
11823,0
11824,0
11825,0
11827,0
11828,0
11829,0
11830,0
11831,0
11832,0
11833,0
11834,1
11838,0
11839,1
11840,1
11841,0
11842,0
11843,0
11844,0
11845,0
11846,0
11847,1
11848,0
11849,0
11850,0
11856,0
11857,0
11858,0
11859,0
11860,0
11861,0
11862,0
11863,0
11864,0
11865,0
11866,0
11867,0
11868,0
11869,0
11870,0
11871,0
11872,0
11873,0
11874,0
11875,0
11876,0
11877,0
11878,0
11880,0
11881,0
11882,0
11883,0
11884,0
11885,0
11886,0
11887,0
11891,0
11892,1
11893,0
11894,0
11895,1
11896,1
11897,0
11898,0
11899,1
11900,0
11901,0
11902,0
11903,0
11909,1
11910,1
11911,1
11912,1
11913,1
11914,1
11915,1
11916,1
11917,1
11918,1
11919,1
11920,1
11921,1
11922,1
11923,1
11924,1
11925,1
11926,1
11927,1
11928,1
11929,1
11930,1
11931,1
11932,1
11933,1
11934,1
11935,1
11936,1
11937,1
11938,1
11939,1
11940,1
11941,1
11942,1
11943,1
11944,1
11945,1
11946,1
11947,1
11948,1
11949,1
11950,1
11951,1
11952,1
11953,1
11954,1
11955,1
11956,1
11957,1
11958,1
11959,1
11960,1
11961,1
